Matricule;TrainingName;Date;Sequence;SequenceTime;CenterEyePosX;CenterEyePosY;CenterEyePosZ;CenterEyeRotX;CenterEyeRotY;CenterEyeRotZ;CenterEyeRotW;LeftHandPosX;LeftHandPosY;LeftHandPosZ;LeftHandRotX;LeftHandRotY;LeftHandRotZ;LeftHandRotW;RightHandPosX;RightHandPosY;RightHandPosZ;RightHandRotX;RightHandRotY;RightHandRotZ;RightHandRotW
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,1800000667572;0,3168508;1,611561;0,5289713;0,07956315;0,1337103;-0,05523699;0,986276;0,3989965;1,25484;0,4876048;0,1714552;0,8108304;0,06638089;0,5556535;0,4103116;0,9643243;0,5151038;0,3725092;0,4057181;-0,147562;0,8214957
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,20000006631017;0,3133074;1,612264;0,5281593;0,08150642;0,1264911;-0,05304313;0,9871896;0,3942184;1,257434;0,4853938;0,1581197;0,8065938;0,06917296;0,5653492;0,3928624;0,97394;0,5323751;0,364913;0,3477196;-0,145126;0,8513919
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,22000006586313;0,3114871;1,612769;0,5277486;0,08191139;0,1231551;-0,05179552;0,987644;0,3919515;1,258779;0,4845516;0,1532492;0,8044688;0,0713654;0,5694311;0,3847156;0,9806647;0,5403357;0,3558739;0,3243085;-0,145119;0,86436
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,2400000654161;0,3078634;1,613762;0,5267594;0,0818352;0,1175281;-0,04900251;0,9884781;0,3874657;1,261773;0,4835481;0,1502562;0,7997681;0,07817948;0,5759183;0,3702037;0,9967952;0,5555967;0,3230449;0,2894419;-0,1408068;0,8899657
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,26000006496906;0,3061945;1,614224;0,5261682;0,08176334;0,1147489;-0,04732688;0,9888921;0,385109;1,263548;0,4833801;0,148567;0,7969615;0,08191808;0,5797153;0,363628;1,005258;0,5624033;0,3042164;0,274958;-0,1362839;0,9018189
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,28000006452203;0,3028428;1,615102;0,524909;0,08175885;0,1095982;-0,0444411;0,9896104;0,3802456;1,267398;0,4843447;0,1420419;0,7900814;0,09063782;0,5893897;0,3524275;1,02168;0,5745496;0,2675143;0,2533371;-0,1356596;0,9197026
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,30000006407499;0,3011492;1,615504;0,5242069;0,08185737;0,107422;-0,0432639;0,989893;0,3776927;1,269235;0,4854977;0,141042;0,7864025;0,09525364;0,5938057;0,347628;1,029202;0,5800089;0,2518446;0,2450283;-0,1355465;0,9263707
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,32000006362796;0,2977784;1,616277;0,5226281;0,0826219;0,1034544;-0,04086757;0,9903538;0,3722069;1,272485;0,4890084;0,1433949;0,7785667;0,1042595;0,6019982;0,3395386;1,042151;0,5899221;0,2328551;0,2314975;-0,1337879;0,9350338
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,34000006318092;0,296169;1,616645;0,5218341;0,08312556;0,1014573;-0,03945337;0,9905757;0,3695045;1,273814;0,4911081;0,1432856;0,7740635;0,1076939;0,6072043;0,336135;1,047838;0,5944324;0,2282786;0,2258942;-0,1321035;0,9377683
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,36000006273389;0,2945358;1,616977;0,5210507;0,08354957;0,09966496;-0,03830953;0,9907668;0,3667518;1,274887;0,493421;0,1417668;0,769456;0,109601;0,6130477;0,3330079;1,053162;0,5987608;0,2248328;0,2209013;-0,1294228;0,940161
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,38000006228685;0,2912688;1,61763;0,5194493;0,08467049;0,09655019;-0,03655468;0,9910463;0,3607347;1,276235;0,4985097;0,1360755;0,7603974;0,1078319;0,6258206;0,3268618;1,063946;0,6067072;0,2153324;0,2099347;-0,1184949;0,9463183
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,40000006183982;0,2895854;1,617936;0,5186273;0,08540581;0,09507293;-0,03563489;0,9911596;0,3576293;1,276833;0,500886;0,132945;0,7562212;0,1063077;0,6317863;0,3238263;1,069281;0,6102307;0,2096331;0,2027465;-0,1118465;0,9499675
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,42000006139278;0,2861455;1,618558;0,5169209;0,08713829;0,09230325;-0,03406517;0,9913257;0,3510318;1,277757;0,5061511;0,1283745;0,7485859;0,1022756;0,6424009;0,317906;1,07958;0,6162922;0,2000254;0,1848211;-0,09971795;0,95702
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,44000006094575;0,2844479;1,618866;0,5161325;0,08795101;0,09101555;-0,03342145;0,9913949;0,3474979;1,278188;0,5085742;0,126646;0,744706;0,1006983;0,6474825;0,3153194;1,085807;0,6184843;0,1934764;0,1750888;-0,09597754;0,9605723
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,46000006049871;0,2810821;1,619418;0,5145504;0,08965271;0,0886991;-0,03237462;0,9914871;0,340291;1,278832;0,5131943;0,1213042;0,7364582;0,0968447;0,6584342;0,3111281;1,100136;0,621487;0,1680069;0,1593564;-0,09406332;0,9682621
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,48000006005168;0,2795305;1,619622;0,5137507;0,09052327;0,08737883;-0,03155761;0,9915517;0,3369481;1,279041;0,5152856;0,119636;0,7325235;0,09478977;0,663409;0,3100881;1,107924;0,6224746;0,1526406;0,1536771;-0,0965705;0,9714723
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,50000005960464;0,2763469;1,620174;0,5121864;0,09213908;0,08539024;-0,02981795;0,9916299;0,3302326;1,279579;0,5189044;0,118345;0,7256818;0,09224566;0,6714695;0,3093455;1,123468;0,6235043;0,1222368;0,151171;-0,106855;0,9750834
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,52000005915761;0,2747533;1,620489;0,5114281;0,09289649;0,08469054;-0,02942486;0,991631;0,3269069;1,279936;0,5203571;0,1182441;0,7224982;0,09178607;0,6749741;0,3092194;1,130472;0,6236374;0,110729;0,1510368;-0,1112466;0,9759873
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,54000005871058;0,2732061;1,620793;0,5106398;0,09363299;0,08409505;-0,02889615;0,9916279;0,3236198;1,280306;0,5217192;0,1180679;0,7190497;0,0920371;0,6786433;0,3090518;1,136759;0,6236808;0,1020189;0,1508272;-0,1137477;0,9766805
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,56000005826354;0,2702608;1,621352;0,5090238;0,09541333;0,08344162;-0,02805101;0,9915377;0,3176392;1,28095;0,5242535;0,1191128;0,710421;0,09443141;0,6871659;0,308161;1,146621;0,6237147;0,09266717;0,1484132;-0,1100607;0,9784033
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,58000005781651;0,2687631;1,621718;0,5081906;0,09647931;0,08356032;-0,02755577;0,9914384;0,3147051;1,281243;0,5252272;0,120637;0,7060289;0,09615644;0,6911758;0,3075686;1,150384;0,6238067;0,09205981;0,1466304;-0,1052103;0,9792627
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,60000005736947;0,2658408;1,62266;0,5065976;0,09799526;0,08405036;-0,0260725;0,9912885;0,3092004;1,281898;0,5266169;0,1240326;0,697328;0,1013984;0,6986187;0,3068166;1,156269;0,6238545;0,09368369;0,1455799;-0,09334949;0,9804671
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,62000005692244;0,2644254;1,623255;0,5058541;0,09832764;0,08450854;-0,02525872;0,9912376;0,3067127;1,282204;0,5271369;0,1258111;0,6933457;0,1044198;0,7018119;0,3068902;1,158876;0,6237007;0,09403902;0,1475951;-0,0887152;0,9805621
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,6400000564754;0,2613723;1,624313;0,5044063;0,09822211;0,0855668;-0,02279821;0,991217;0,30212;1,282817;0,5276503;0,1290094;0,6867706;0,1107066;0,7067156;0,3075022;1,164572;0,6227817;0,08792394;0,1541538;-0,08405878;0,9805306
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,66000005602837;0,2597724;1,624783;0,5036532;0,09808581;0,08585885;-0,02131049;0,9912383;0,3001185;1,283161;0,5274471;0,1288116;0,6853446;0,112685;0,7078224;0,3077281;1,167319;0,6220526;0,0823952;0,1563654;-0,08427199;0,9806422
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,68000005558133;0,2581446;1,625204;0,5029396;0,09803297;0,08601013;-0,01957939;0,9912661;0,2981207;1,283475;0,52741;0,1281582;0,6837094;0,1139313;0,7093213;0,3076126;1,169703;0,6213619;0,07870282;0,1564713;-0,08559982;0,9808136
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,7000000551343;0,2545543;1,62597;0,5013908;0,09829667;0,08624598;-0,01693153;0,9912682;0,2950219;1,284017;0,5265722;0,1219698;0,6847982;0,1121962;0,7096385;0,306784;1,173433;0,6201786;0,07652332;0,1534724;-0,08714695;0,9813235
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,72000005468726;0,2526146;1,626324;0,5005611;0,09851319;0,08630979;-0,01596493;0,9912573;0,293675;1,284339;0,5263688;0,1188088;0,6851883;0,1109182;0,7099991;0,3060673;1,17474;0,6196086;0,0771803;0,1517683;-0,08566996;0,981667
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,74000005424023;0,2486065;1,627008;0,4989023;0,09921613;0,08590758;-0,01353042;0,9912583;0,2918129;1,285151;0,5266032;0,1125974;0,6850209;0,1083295;0,7115709;0,3044273;1,176681;0,6188056;0,07805333;0,1515298;-0,07846602;0,982237
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,76000005379319;0,2465921;1,627357;0,4980466;0,09956187;0,08491987;-0,01218924;0,9913261;0,29114;1,285576;0,5269266;0,1103328;0,6839154;0,1075634;0,7131035;0,3034955;1,17739;0,6185951;0,07925554;0,1522373;-0,07615945;0,9822129
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,78000005334616;0,2423369;1,627968;0,4963353;0,09982204;0,08289015;-0,01011218;0,9914951;0,2903219;1,286672;0,5277276;0,1087572;0,680953;0,1074952;0,7161841;0,3007664;1,179156;0,6183516;0,0801906;0,1525766;-0,07522369;0,9821564
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,80000005289912;0,2402135;1,628312;0,4954399;0,09994803;0,0812538;-0,008783636;0,9916306;0,2898443;1,287476;0,5279344;0,1086166;0,6795538;0,1086543;0,7173586;0,2990817;1,180238;0,6182091;0,07926689;0,1513219;-0,07420674;0,9825028
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,82000005245209;0,2359486;1,629199;0,4936714;0,0998293;0,07684731;-0,005784452;0,9920157;0,289089;1,289685;0,5272496;0,1077522;0,6778725;0,1123524;0,7185092;0,2936981;1,182129;0,6181125;0,07656266;0,1437173;-0,07011668;0,9841582
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,84000005200505;0,2337119;1,629682;0,4927995;0,09939446;0,07445183;-0,00481315;0,9922473;0,2885964;1,290791;0,5264539;0,1064474;0,6778535;0,113445;0,7185498;0,2909148;1,182725;0,6182152;0,0766629;0,1393894;-0,06771982;0,9849404
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,86000005155802;0,2313729;1,630162;0,4919469;0,09872232;0,07218376;-0,0043431;0,9924841;0,2880443;1,291967;0,5253698;0,1041422;0,6781861;0,1141383;0,718464;0,28809;1,183114;0,6183937;0,07756882;0,1357267;-0,06512241;0,9855559
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,88000005111098;0,2268378;1,630999;0,4902439;0,09688977;0,06594089;-0,002741765;0,9931046;0,286732;1,294366;0,5227327;0,09812997;0,6796938;0,11518;0,717719;0,2823462;1,183587;0,6189873;0,07971808;0,130679;-0,05950245;0,9864216
08;Baseball Séquence 360;2025-05-27-14-59-08;6;7,90000005066395;0,2244976;1,631426;0,489411;0,09612013;0,06237581;-0,001881015;0,9934117;0,2860018;1,295525;0,5212986;0,09590837;0,6809354;0,1158893;0,7167275;0,2793834;1,183737;0,6193527;0,0813181;0,1280643;-0,05780071;0,986735
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,1399998664856;-0,2863351;1,704041;0,5230587;-0,01617633;0,05412713;0,01394308;0,9983057;-0,4631512;0,8161027;0,5964502;0,3807396;0,1967421;-0,4228543;0,7984512;-0,1296022;1,132821;0,6113057;0,2790312;0,1236745;0,03215464;0,9517418
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,15999986603856;-0,2863199;1,704221;0,5230721;-0,01633484;0,05299604;0,01335863;0,9983718;-0,463835;0,8161172;0,5961859;0,3813381;0,1962883;-0,4230024;0,7981987;-0,1295723;1,132433;0,6113871;0,279414;0,123445;0,03170495;0,9516743
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,17999986559153;-0,286349;1,704269;0,523066;-0,0165433;0,05233237;0,0130137;0,9984079;-0,4640816;0,8160975;0,5961;0,381489;0,1961348;-0,4230767;0,7981249;-0,1295592;1,132217;0,6114393;0,2796371;0,1234285;0,03154112;0,9516163
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,19999986514449;-0,2863899;1,704315;0,5230453;-0,01660659;0,05179277;0,0128398;0,9984373;-0,464294;0,8160853;0,5960585;0,3814417;0,1960217;-0,4232196;0,7980996;-0,1295616;1,132051;0,6114765;0,2797135;0,1234421;0,0314633;0,9515948
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,21999986469746;-0,2864916;1,70435;0,5229948;-0,01672476;0,05029012;0,01274341;0,9985133;-0,4647469;0,8160802;0,5960439;0,3816163;0,1955771;-0,4233843;0,7980378;-0,129589;1,131739;0,6115788;0,2800721;0,1234914;0,03150483;0,9514815
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,23999986425042;-0,2865647;1,70429;0,5230076;-0,0166776;0,04946947;0,01263854;0,9985564;-0,4650157;0,8161157;0,5960827;0,3816384;0,1951203;-0,4233625;0,7981507;-0,1296119;1,131673;0,6116387;0,2801904;0,1235244;0,03146182;0,9514438
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,25999986380339;-0,2868114;1,704131;0,5230115;-0,01622337;0,04766127;0,01267255;0,9986514;-0,4655494;0,8161589;0,59621;0,3820004;0,1941189;-0,4230821;0,7983703;-0,1297452;1,131704;0,6117933;0,2800812;0,1235103;0,03111066;0,9514893
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,27999986335635;-0,2869854;1,704083;0,5229505;-0,01601147;0,0464347;0,01285135;0,9987104;-0,4657872;0,816212;0,5962638;0,3822684;0,1937608;-0,4230765;0,798332;-0,1298399;1,131762;0,6118727;0,2798901;0,1233801;0,03097062;0,951567
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,29999986290932;-0,2874643;1,704023;0,5227877;-0,01539403;0,04365373;0,01329884;0,9988396;-0,4662423;0,8164154;0,5964559;0,3821082;0,1930788;-0,4235547;0,7983203;-0,130253;1,132008;0,612197;0,2792174;0,1224974;0,03048502;0,9518943
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,31999986246228;-0,2877578;1,703991;0,5226858;-0,01503368;0,04192516;0,01341881;0,9989176;-0,4663981;0,8165333;0,5965843;0,3820342;0,1926339;-0,4236752;0,7983993;-0,1304815;1,132151;0,6123989;0,2790088;0,1220093;0,03021657;0,9520267
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,33999986201525;-0,2880551;1,703908;0,522603;-0,014687;0,04025522;0,01345737;0,9989909;-0,4665117;0,8166709;0,5967438;0,3821232;0,1920758;-0,4236302;0,7985151;-0,1306683;1,132315;0,6125828;0,2787143;0,1216882;0,03005129;0,9521593
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,35999986156821;-0,2888259;1,70378;0,522365;-0,0140912;0,03629103;0,01378317;0,9991469;-0,4665581;0,8169641;0,5970771;0,3820829;0,1914172;-0,4233321;0,7988505;-0,1310624;1,132814;0,6129947;0,2776665;0,1210764;0,02974477;0,9525529
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,37999986112118;-0,2892232;1,703787;0,5222931;-0,01406152;0,03395519;0,01408299;0,9992253;-0,4665588;0,8171609;0,5972994;0,3817579;0,1912331;-0,4234006;0,7990136;-0,1312784;1,133097;0,6132251;0,2771281;0,1205934;0,02930555;0,9527846
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,39999986067414;-0,2901212;1,703787;0,5221106;-0,01414754;0,0291605;0,01428143;0,9993726;-0,4665684;0,8177613;0,597961;0,3808911;0,1903903;-0,4232866;0,7996887;-0,1316028;1,133524;0,6136732;0,2762218;0,1198776;0,02836365;0,9531666
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,41999986022711;-0,2906329;1,703752;0,5219855;-0,01404059;0,02661812;0,01437515;0,9994437;-0,4665854;0,8180634;0,5982721;0,380735;0,1897812;-0,4228767;0,8001245;-0,1316963;1,133661;0,6138648;0,2759356;0,1198634;0,02808654;0,9532595
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,43999985978007;-0,291779;1,703557;0,5219145;-0,01343281;0,02068707;0,01466335;0,9995883;-0,4665842;0,8187182;0,5990095;0,3799886;0,1886066;-0,4222983;0,801062;-0,1319833;1,133882;0,6143281;0,2752428;0,1195776;0,02773451;0,9535059
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,45999985933304;-0,2924188;1,703439;0,5218673;-0,01294252;0,01737079;0,01496213;0,9996535;-0,4665609;0,8189824;0,5993315;0,3795606;0,1881294;-0,4222608;0,801397;-0,1321643;1,133982;0,6145543;0,2749057;0,1192221;0,02752589;0,9536537
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,479999858886;-0,293145;1,703353;0,5217509;-0,01242703;0,01390877;0,01515523;0,9997112;-0,46654;0,8192376;0,5996557;0,3792952;0,1875373;-0,4221223;0,8017343;-0,1323106;1,134061;0,6147897;0,2746914;0,1189132;0,02720892;0,953763
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,49999985843897;-0,294609;1,703197;0,5215667;-0,01129944;0,006621152;0,01510434;0,9998002;-0,4666433;0,8197745;0,6001898;0,3789889;0,1864139;-0,4216764;0,8023754;-0,1324884;1,134194;0,6152073;0,2743285;0,1184292;0,02677279;0,95394
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,51999985799193;-0,2953671;1,703064;0,5214233;-0,01075527;0,002947539;0,01514714;0,9998232;-0,466706;0,8200529;0,600395;0,3786327;0,1861417;-0,4218258;0,8025283;-0,132582;1,134273;0,6153798;0,2741282;0,118223;0,02665974;0,9540265
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,5399998575449;-0,2968608;1,702694;0,5212032;-0,009528466;-0,004603356;0,01544669;0,9998248;-0,46683;0,820533;0,6007764;0,3776689;0,185884;-0,4223383;0,8027726;-0,1329702;1,13457;0,6158037;0,273472;0,1177323;0,02606125;0,9542919
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,55999985709786;-0,2975629;1,702523;0,5211239;-0,009010103;-0,00863415;0,01543706;0,9998029;-0,4669214;0,8207521;0,6009794;0,3774488;0,1856908;-0,4223676;0,8029053;-0,1331754;1,134731;0,6159902;0,2730349;0,1173468;0,02569316;0,9544746
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,57999985665083;-0,2992515;1,702365;0,5207912;-0,008029472;-0,01611805;0,01565344;0,9997153;-0,4672656;0,8212392;0,6015405;0,3770824;0,1847643;-0,4218933;0,8035402;-0,1336663;1,134955;0,6163818;0,2722501;0,1163088;0,02539898;0,9548335
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,59999985620379;-0,3000943;1,702313;0,5206249;-0,007691297;-0,01988107;0,01580084;0,999648;-0,4673915;0,8214206;0,6017668;0,3769306;0,184373;-0,4217508;0,8037763;-0,1339202;1,135066;0,6165923;0,272094;0,1158168;0,02519035;0,9549434
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,61999985575676;-0,3017781;1,702158;0,5202487;-0,00709019;-0,02718323;0,01612137;0,9994754;-0,4679426;0,8218371;0,6022617;0,3765255;0,1832049;-0,4215011;0,804364;-0,1343172;1,135399;0,6169962;0,2715894;0,1150236;0,02452515;0,9552002
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,63999985530972;-0,3035471;1,702022;0,519917;-0,006690845;-0,03455171;0,01674939;0,9992402;-0,4688051;0,82206;0,6027631;0,3765228;0,1815905;-0,4213023;0,8048354;-0,1347476;1,135689;0,617458;0,2709489;0,114107;0,02399643;0,9555054
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,65999985486269;-0,3035471;1,702022;0,519917;-0,006690845;-0,03455171;0,01674939;0,9992402;-0,4688051;0,82206;0,6027631;0,3765228;0,1815905;-0,4213023;0,8048354;-0,1347476;1,135689;0,617458;0,2709489;0,114107;0,02399643;0,9555054
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,67999985441566;-0,30502;1,702002;0,5196124;-0,006793445;-0,04044721;0,01729022;0,999009;-0,4696026;0,8222059;0,6030975;0,3767963;0,1799492;-0,4212099;0,8051243;-0,1351149;1,13582;0,6178551;0,2705673;0,1135962;0,02404669;0,9556731
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,69999985396862;-0,3066266;1,702013;0,5192561;-0,007195369;-0,0472089;0,01847263;0,9986883;-0,4705506;0,8223429;0,6033389;0,3774614;0,1783276;-0,4211307;0,805215;-0,1356396;1,136022;0,6184384;0,27025;0,1128094;0,02377095;0,955863
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,71999985352159;-0,3074063;1,702004;0,5190737;-0,007257008;-0,05039382;0,01930292;0,9985166;-0,4709479;0,822444;0,6034237;0,3775481;0,1777691;-0,4211371;0,8052945;-0,1359784;1,136136;0,6187518;0,2701252;0,112194;0,02322251;0,9559841
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,73999985307455;-0,3080159;1,701968;0,5189345;-0,007318934;-0,05297592;0,01974261;0,9983738;-0,4712625;0,8225399;0,603486;0,3775834;0,1773073;-0,4211708;0,8053621;-0,1363463;1,136231;0,6190754;0,2700349;0,1114558;0,02282745;0,9561055
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,75999985262752;-0,3091265;1,701919;0,5186694;-0,007493275;-0,05730518;0,0204198;0,9981198;-0,4720493;0,8227373;0,6035359;0,3778969;0,1760959;-0,421094;0,805521;-0,1369953;1,136464;0,6195768;0,2696644;0,1101265;0,02334945;0,9563515
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,77999985218048;-0,3096462;1,702007;0,5185741;-0,007601576;-0,05906641;0,02057535;0,9980131;-0,4724132;0,822848;0,6035072;0,3781832;0,1753694;-0,4208075;0,8056948;-0,1373312;1,136605;0,6198434;0,2693522;0,1094841;0,02360504;0,956507
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,79999985173345;-0,3104053;1,702049;0,5183506;-0,00819899;-0,06180432;0,02065417;0,9978409;-0,4730534;0,8231417;0,6033623;0,3783357;0,1740773;-0,4201278;0,8062579;-0,1381396;1,13666;0,6204191;0,2695296;0,1077773;0,02352364;0,9566528
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,81999985128641;-0,3107013;1,702019;0,5181945;-0,008265232;-0,06270146;0,0208017;0,9977813;-0,4733505;0,8232861;0,6032891;0,3782354;0,1735566;-0,4198357;0,8065692;-0,1385727;1,136653;0,6207187;0,2698121;0,1068783;0,02366938;0,9566704
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,83999985083938;-0,3111251;1,701825;0,5179664;-0,007927263;-0,06393322;0,02094171;0,997703;-0,4739904;0,8235422;0,6029539;0,3781985;0,1722004;-0,4190308;0,8072956;-0,1394529;1,136772;0,6212605;0,2696139;0,1054828;0,02478472;0,9568529
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,85999985039234;-0,3112304;1,701728;0,5178717;-0,007612464;-0,06413444;0,02095846;0,9976921;-0,4743003;0,823613;0,6026758;0,3782893;0,171489;-0,4186177;0,8076187;-0,1398897;1,136908;0,6214697;0,2693086;0,104762;0,0252176;0,9570067
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,87999984994531;-0,3113757;1,701665;0,5177171;-0,007319783;-0,06421304;0,02101113;0,9976882;-0,474613;0,8236384;0,6023462;0,3783628;0,1708456;-0,4183475;0,8078606;-0,1405614;1,13724;0,6216995;0,2687079;0,1034509;0,0257861;0,957303
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,89999984949827;-0,3116951;1,701535;0,5173517;-0,006839146;-0,06416178;0,02143441;0,9976859;-0,4754435;0,8235618;0,6013673;0,3789992;0,1694824;-0,4178888;0,8080868;-0,1416439;1,13781;0,6220393;0,2674676;0,101061;0,0265836;0,9578837
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,91999984905124;-0,3117617;1,701463;0,517117;-0,006565884;-0,06418893;0,02156396;0,9976832;-0,4758887;0,8234873;0,600788;0,3796783;0,1687514;-0,4174903;0,808127;-0,1421186;1,138029;0,622157;0,2670911;0,1000063;0,02686076;0,9580916
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,9399998486042;-0,3119865;1,701295;0,516547;-0,006097213;-0,06395951;0,02159586;0,9977002;-0,4767376;0,8231986;0,5993925;0,3811145;0,1676623;-0,4166493;0,8081117;-0,1428544;1,138291;0,62233;0,2665493;0,09873575;0,02710078;0,9583676
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,95999984815717;-0,3120738;1,701241;0,5161395;-0,005909102;-0,06393569;0,02187221;0,9976968;-0,4771404;0,8229347;0,5985523;0,3815052;0,167604;-0,4167207;0,8079026;-0,1431974;1,138439;0,6223681;0,2660884;0,09829373;0,0273123;0,958535
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,97999984771013;-0,3122764;1,701156;0,5154729;-0,005726181;-0,06415439;0,0226594;0,9976664;-0,4779255;0,82243;0,5969325;0,3823099;0,1669966;-0,4167678;0,8076236;-0,1436893;1,138585;0,622389;0,2652487;0,09796405;0,02722188;0,9588041
08;Baseball Séquence 360;2025-05-27-14-59-08;7;5,9999998472631;-0,3124691;1,701121;0,5151006;-0,005761169;-0,06429741;0,02260991;0,997658;-0,4782343;0,8221098;0,5960002;0,3830798;0,1665898;-0,416481;0,8074908;-0,1438593;1,138584;0,6223422;0,2651383;0,0979628;0,02713184;0,9588373
08;Baseball Séquence 360;2025-05-27-14-59-08;7;6,01999984681606;-0,3126387;1,701096;0,5147135;-0,00576294;-0,06450775;0,02254902;0,9976457;-0,4784954;0,8218401;0,5951617;0,3838288;0,1664451;-0,4162902;0,8072633;-0,1440375;1,138577;0,6222658;0,2651982;0,09795517;0,02708419;0,9588228
08;Baseball Séquence 360;2025-05-27-14-59-08;7;6,03999984636903;-0,3129884;1,70096;0,5139401;-0,005431818;-0,06523678;0,02284922;0,9975934;-0,4790684;0,8213063;0,5934631;0,3850244;0,1668895;-0,4166421;0,8064202;-0,1444958;1,138669;0,6220616;0,2652502;0,09789723;0,02688535;0,9588199
08;Baseball Séquence 360;2025-05-27-14-59-08;7;6,05999984592199;-0,3131604;1,700804;0,5135366;-0,005084877;-0,06575903;0,02319792;0,9975529;-0,4793232;0,8210674;0,5926486;0,385536;0,1672274;-0,4169187;0,8059627;-0,1447784;1,138728;0,6219577;0,2651436;0,0976792;0,02678026;0,9588746
08;Baseball Séquence 360;2025-05-27-14-59-08;7;6,07999984547496;-0,3134812;1,700356;0,5128007;-0,003539469;-0,06676236;0,02391142;0,9974761;-0,479755;0,8207343;0,5912244;0,3863522;0,1675379;-0,4170273;0,805451;-0,1458308;1,139003;0,621501;0,264839;0,09649318;0,02604142;0,9590992
