Sequence Name;Is Paused; Timeline;Time Since Level Load;Eye Gaze Valid;Eye Gaze Point X;Eye Gaze Point Y;Eye Gaze Vector X;Eye Gaze Vector Y; Gaze Point On Viewport X; Gaze Point On Viewport Y; Crosshair X; Crosshair Y; Screen Size X; Screen Size Y
Pause;True;6,72;164,3060;True;0,0000;0,0000;0,0000;0,0000;0,4083;0,4750;0,00;0,00;3664,00;1920,00
Pause;True;6,74;164,3260;True;0,0000;0,0000;0,0000;0,0000;0,4121;0,4758;0,00;0,00;3664,00;1920,00
Pause;True;6,76;164,3460;True;-0,0320;-0,0065;-0,0828;-0,1196;0,3985;0,4784;-105,10;-121,04;3664,00;1920,00
Pause;True;6,78;164,3660;True;-0,0286;-0,0065;-0,0988;-0,1267;0,4005;0,4792;-116,72;-127,81;3664,00;1920,00
Pause;True;6,80;164,3860;True;-0,0294;-0,0065;-0,0933;-0,0960;0,4028;0,4828;-112,44;-98,38;3664,00;1920,00
Pause;True;6,82;164,4060;True;-0,0306;-0,0065;-0,0793;-0,0551;0,4059;0,4875;-100,64;-59,13;3664,00;1920,00
Pause;True;6,84;164,4260;True;-0,0315;-0,0065;-0,0654;-0,0456;0,4092;0,4911;-88,76;-49,98;3664,00;1920,00
Pause;True;6,86;164,4460;True;-0,0315;-0,0065;-0,0654;-0,0456;0,4097;0,4928;-88,76;-49,98;3664,00;1920,00
Pause;True;6,88;164,4660;True;-0,0316;-0,0063;-0,0716;-0,0546;0,4092;0,4950;-94,53;-58,45;3664,00;1920,00
Pause;True;6,90;164,4860;True;-0,0314;-0,0063;-0,0621;-0,0526;0,4101;0,4962;-85,70;-56,54;3664,00;1920,00
Pause;True;6,92;164,5060;True;-0,0275;-0,0062;-0,0578;-0,0325;0,4104;0,4992;-78,12;-37,15;3664,00;1920,00
Pause;True;6,94;164,5260;True;-0,0275;-0,0062;-0,0578;-0,0325;0,4095;0,4995;-78,12;-37,15;3664,00;1920,00
Pause;True;6,96;164,5460;True;0,0210;-0,0056;-0,0125;-0,0590;0,4169;0,4979;7,75;-62,04;3664,00;1920,00
Pause;True;6,98;164,5660;True;-0,0173;-0,0060;0,0437;-0,0363;0,4175;0,5012;24,15;-40,67;3664,00;1920,00
Pause;True;7,00;164,5860;True;-0,0197;-0,0060;0,0571;-0,0496;0,4170;0,5012;34,20;-53,31;3664,00;1920,00
Pause;True;7,02;164,6060;True;-0,0105;-0,0059;0,0555;-0,0488;0,4153;0,5036;41,18;-52,45;3664,00;1920,00
Pause;True;7,04;164,6260;True;0,0129;-0,0056;0,0562;-0,0400;0,4169;0,5052;63,31;-43,81;3664,00;1920,00
Pause;True;7,06;164,6460;True;0,0347;-0,0055;0,0427;-0,0448;0,4153;0,5066;70,95;-48,24;3664,00;1920,00
Pause;True;7,08;164,6660;True;0,0359;-0,0055;0,0412;-0,0451;0,4140;0,5081;70,62;-48,58;3664,00;1920,00
Pause;True;7,10;164,6860;True;0,0360;-0,0056;0,0579;-0,0417;0,4132;0,5119;85,98;-45,47;3664,00;1920,00
Pause;True;7,12;164,7060;True;0,0363;-0,0055;0,0447;-0,0407;0,4105;0,5140;74,21;-44,36;3664,00;1920,00
Pause;True;7,14;164,7260;True;0,0363;-0,0054;0,0376;-0,0302;0,4075;0,5189;67,71;-34,20;3664,00;1920,00
Pause;True;7,16;164,7460;True;0,0363;-0,0055;0,0320;-0,0298;0,4060;0,5211;62,61;-33,89;3664,00;1920,00
Pause;True;7,18;164,7660;True;0,0358;-0,0055;0,0423;-0,0248;0,4062;0,5236;71,52;-29,09;3664,00;1920,00
Pause;True;7,20;164,7860;True;0,0324;-0,0054;0,0344;-0,0209;0,4026;0,5281;61,17;-25,32;3664,00;1920,00
Pause;True;7,22;164,8060;True;-0,0101;-0,0060;0,0539;-0,0032;0,3989;0,5318;40,11;-8,78;3664,00;1920,00
Pause;True;7,24;164,8260;True;0,0320;-0,0053;0,0348;-0,0108;0,3990;0,5326;61,21;-15,48;3664,00;1920,00
Pause;True;7,26;164,8460;True;0,0360;-0,0052;0,0355;0,0059;0,3985;0,5339;65,46;0,67;3664,00;1920,00
Pause;True;7,28;164,8660;True;-0,0304;-0,0057;0,0505;-0,0250;0,3911;0,5298;18,38;-29,49;3664,00;1920,00
Pause;True;7,30;164,8860;True;0,0000;0,0000;0,0000;0,0000;0,3921;0,5176;0,00;0,00;3664,00;1920,00
Pause;True;7,32;164,9060;True;0,0000;0,0000;0,0000;0,0000;0,3922;0,5168;0,00;0,00;3664,00;1920,00
Pause;True;7,34;164,9260;True;-0,0309;-0,0056;0,0156;0,0139;0,3878;0,5315;-14,01;7,93;3664,00;1920,00
Pause;True;7,36;164,9460;True;-0,0309;-0,0056;0,0156;0,0139;0,3882;0,5315;-14,01;7,93;3664,00;1920,00
Pause;True;7,38;164,9660;True;0,0351;-0,0050;-0,0584;-0,0527;0,3880;0,5263;-21,36;-55,47;3664,00;1920,00
Pause;True;7,40;164,9860;True;0,0351;-0,0052;-0,0579;-0,0340;0,3886;0,5290;-20,85;-37,62;3664,00;1920,00
Pause;True;7,42;165,0060;True;0,0352;-0,0052;-0,0555;0,0171;0,3896;0,5370;-18,62;11,44;3664,00;1920,00
Pause;True;7,44;165,0260;True;0,0343;-0,0052;-0,0642;-0,0009;0,3887;0,5374;-27,41;-5,85;3664,00;1920,00
Pause;True;7,46;165,0460;True;-0,0018;-0,0055;-0,0492;-0,0482;0,3864;0,5383;-46,73;-51,61;3664,00;1920,00
Pause;True;7,48;165,0660;True;0,0000;0,0000;0,0000;0,0000;0,3954;0,5326;0,00;0,00;3664,00;1920,00
Pause;True;7,50;165,0860;True;0,0000;0,0000;0,0000;0,0000;0,3952;0,5366;0,00;0,00;3664,00;1920,00
Pause;True;7,52;165,1060;True;0,0000;0,0000;0,0000;0,0000;0,3958;0,5454;0,00;0,00;3664,00;1920,00
Pause;True;7,54;165,1260;True;0,0000;0,0000;0,0000;0,0000;0,3968;0,5495;0,00;0,00;3664,00;1920,00
Pause;True;7,56;165,1460;True;-0,0316;-0,0057;-0,0682;0,0187;0,3842;0,5726;-91,45;12,52;3664,00;1920,00
Pause;True;7,58;165,1660;True;-0,0316;-0,0057;-0,0945;0,0344;0,3822;0,5782;-115,52;27,53;3664,00;1920,00
Pause;True;7,60;165,1860;True;-0,0316;-0,0057;-0,0585;0,0774;0,3887;0,5912;-82,52;68,80;3664,00;1920,00
Pause;True;7,62;165,2060;True;-0,0316;-0,0057;-0,0697;0,1092;0,3888;0,5992;-92,73;99,44;3664,00;1920,00
Pause;True;7,64;165,2260;True;-0,0315;-0,0056;-0,0582;0,0997;0,3918;0,6031;-82,18;90,38;3664,00;1920,00
Pause;True;7,66;165,2460;True;-0,0314;-0,0055;-0,0616;0,1473;0,3943;0,6178;-85,14;136,15;3664,00;1920,00
Pause;True;7,68;165,2660;True;-0,0314;-0,0054;-0,0639;0,1075;0,3953;0,6182;-87,28;98,06;3664,00;1920,00
Pause;True;7,70;165,2860;True;0,0000;0,0000;0,0000;0,0000;0,4108;0,6018;0,00;0,00;3664,00;1920,00
Pause;True;7,72;165,3060;True;0,0000;0,0000;0,0000;0,0000;0,4105;0,6043;0,00;0,00;3664,00;1920,00
Pause;True;7,74;165,3260;True;0,0000;0,0000;0,0000;0,0000;0,4090;0,6092;0,00;0,00;3664,00;1920,00
Pause;True;7,76;165,3460;True;-0,0314;-0,0053;0,1482;-0,2562;0,4197;0,5978;107,06;-250,98;3664,00;1920,00
Pause;True;7,78;165,3660;True;-0,0314;-0,0046;-0,0961;0,1797;0,3860;0,6466;-116,83;168,19;3664,00;1920,00
Pause;True;7,80;165,3860;True;0,0348;-0,0034;-0,0798;0,1577;0,3940;0,6461;-41,15;148,17;3664,00;1920,00
Pause;True;7,82;165,4060;True;0,0348;-0,0033;-0,0639;0,1543;0,3942;0,6469;-26,69;144,96;3664,00;1920,00
Pause;True;7,84;165,4260;True;0,0348;-0,0032;-0,0849;0,1859;0,3891;0,6511;-45,82;175,35;3664,00;1920,00
Pause;True;7,86;165,4460;True;0,0347;-0,0032;-0,0793;0,1970;0,3895;0,6523;-40,84;185,99;3664,00;1920,00
Pause;True;7,88;165,4660;True;0,0347;-0,0033;-0,0653;0,1815;0,3926;0,6504;-28,02;171,10;3664,00;1920,00
Pause;True;7,90;165,4860;True;0,0347;-0,0033;-0,0660;0,1831;0,3935;0,6501;-28,71;172,63;3664,00;1920,00
Pause;True;7,92;165,5060;True;0,0007;-0,0041;-0,0642;0,1859;0,3918;0,6489;-58,17;174,53;3664,00;1920,00
Pause;True;7,94;165,5260;True;0,0001;-0,0042;-0,0600;0,1741;0,3934;0,6465;-54,87;163,06;3664,00;1920,00
Pause;True;7,96;165,5460;True;0,0001;-0,0042;-0,0600;0,1741;0,3948;0,6451;-54,87;163,06;3664,00;1920,00
Pause;True;7,98;165,5660;True;-0,0085;-0,0045;-0,0583;0,1887;0,3963;0,6426;-61,21;176,79;3664,00;1920,00
Pause;True;8,00;165,5860;True;-0,0153;-0,0046;-0,0555;0,1794;0,3966;0,6393;-64,79;167,80;3664,00;1920,00
Pause;True;8,02;165,6060;True;-0,0286;-0,0048;-0,0497;0,1661;0,3967;0,6332;-71,79;154,86;3664,00;1920,00
Pause;True;8,04;165,6260;True;-0,0286;-0,0048;-0,0497;0,1661;0,3970;0,6309;-71,79;154,86;3664,00;1920,00
Pause;True;8,06;165,6460;True;-0,0298;-0,0048;-0,0910;0,1740;0,3930;0,6290;-110,58;162,43;3664,00;1920,00
Pause;True;8,08;165,6660;True;-0,0284;-0,0047;-0,1214;0,1811;0,3903;0,6290;-137,20;169,38;3664,00;1920,00
Pause;True;8,10;165,6860;True;-0,0246;-0,0046;-0,1173;0,1698;0,3922;0,6252;-130,02;158,61;3664,00;1920,00
Pause;True;8,12;165,7060;True;-0,0246;-0,0046;-0,1173;0,1698;0,3923;0,6247;-130,02;158,61;3664,00;1920,00
Pause;True;8,14;165,7260;True;-0,0230;-0,0046;-0,1158;0,1750;0,3930;0,6245;-127,19;163,60;3664,00;1920,00
Pause;True;8,16;165,7460;True;-0,0230;-0,0045;-0,1035;0,1686;0,3950;0,6209;-115,90;157,56;3664,00;1920,00
Pause;True;8,18;165,7660;True;-0,0204;-0,0046;-0,1132;0,1603;0,3945;0,6183;-122,36;149,42;3664,00;1920,00
Pause;True;8,20;165,7860;True;-0,0102;-0,0046;-0,1108;0,1635;0,3965;0,6175;-110,83;152,53;3664,00;1920,00
Pause;True;8,22;165,8060;True;-0,0089;-0,0047;-0,1159;0,1586;0,3966;0,6177;-114,30;147,80;3664,00;1920,00
Pause;True;8,24;165,8260;True;-0,0117;-0,0047;-0,1091;0,1589;0,3973;0,6185;-110,64;147,99;3664,00;1920,00
Pause;True;8,26;165,8460;True;-0,0141;-0,0048;-0,1285;0,1676;0,3942;0,6192;-130,64;156,30;3664,00;1920,00
Pause;True;8,28;165,8660;True;-0,0315;-0,0049;-0,1323;0,1289;0,3916;0,6140;-150,06;119,09;3664,00;1920,00
Pause;True;8,30;165,8860;True;0,0000;0,0000;0,0000;0,0000;0,4135;0,5851;0,00;0,00;3664,00;1920,00
Pause;True;8,32;165,9060;True;0,0000;0,0000;0,0000;0,0000;0,4126;0,5843;0,00;0,00;3664,00;1920,00
Pause;True;8,34;165,9260;True;-0,0304;-0,0048;0,0555;0,1212;0,4094;0,6107;23,02;111,68;3664,00;1920,00
Pause;True;8,36;165,9460;True;0,0172;-0,0044;0,0856;0,1488;0,4170;0,6142;94,18;138,65;3664,00;1920,00
Pause;True;8,38;165,9660;True;0,0184;-0,0043;0,0742;0,1546;0,4133;0,6146;84,82;144,29;3664,00;1920,00
Pause;True;8,40;165,9860;True;0,0182;-0,0043;0,0607;0,1604;0,4102;0,6148;72,27;149,84;3664,00;1920,00
Pause;True;8,42;166,0060;True;0,0177;-0,0043;0,0638;0,1624;0,4090;0,6149;74,69;151,74;3664,00;1920,00
Pause;True;8,44;166,0260;True;0,0280;-0,0043;0,0532;0,1605;0,4056;0,6155;74,42;149,91;3664,00;1920,00
Pause;True;8,46;166,0460;True;0,0280;-0,0043;0,0532;0,1605;0,4035;0,6163;74,42;149,91;3664,00;1920,00
Pause;True;8,48;166,0660;True;0,0359;-0,0042;0,0478;0,1474;0,3993;0,6174;76,69;137,50;3664,00;1920,00
Pause;True;8,50;166,0860;True;0,0361;-0,0043;0,0382;0,1664;0,3961;0,6207;68,04;155,60;3664,00;1920,00
Pause;True;8,52;166,1060;True;0,0311;-0,0042;0,0408;0,1606;0,3926;0,6220;65,82;150,09;3664,00;1920,00
Pause;True;8,54;166,1260;True;0,0225;-0,0043;0,0383;0,1621;0,3903;0,6227;55,72;151,51;3664,00;1920,00
Pause;True;8,56;166,1460;True;-0,0009;-0,0045;0,0524;0,1505;0,3888;0,6210;47,10;140,18;3664,00;1920,00
Pause;True;8,58;166,1660;True;-0,0126;-0,0046;0,0458;0,1612;0,3869;0,6210;30,43;150,27;3664,00;1920,00
Pause;True;8,60;166,1860;True;-0,0282;-0,0049;-0,0115;0,1361;0,3789;0,6168;-36,33;125,95;3664,00;1920,00
Pause;True;8,62;166,2060;True;-0,0241;-0,0053;-0,1666;0,1011;0,3633;0,6089;-174,73;92,04;3664,00;1920,00
Pause;True;8,64;166,2260;True;-0,0241;-0,0053;-0,1666;0,1011;0,3649;0,6063;-174,73;92,04;3664,00;1920,00
Pause;True;8,66;166,2460;True;-0,0104;-0,0053;-0,1774;0,0867;0,3683;0,6000;-172,01;78,18;3664,00;1920,00
Pause;True;8,68;166,2660;True;-0,0057;-0,0053;-0,1703;0,0922;0,3712;0,5986;-161,23;83,41;3664,00;1920,00
Pause;True;8,70;166,2860;True;-0,0117;-0,0055;-0,1701;0,0785;0,3737;0,5938;-166,51;70,07;3664,00;1920,00
Pause;True;8,72;166,3060;True;-0,0117;-0,0055;-0,1701;0,0785;0,3753;0,5925;-166,51;70,07;3664,00;1920,00
Pause;True;8,74;166,3260;True;-0,0321;-0,0058;-0,1651;0,0688;0,3764;0,5895;-180,70;60,45;3664,00;1920,00
Pause;True;8,76;166,3460;True;-0,0321;-0,0059;-0,1570;0,0663;0,3786;0,5887;-173,24;58,04;3664,00;1920,00
Pause;True;8,78;166,3660;True;-0,0321;-0,0059;-0,1591;0,0641;0,3792;0,5879;-175,12;55,87;3664,00;1920,00
Pause;True;8,80;166,3860;True;-0,0321;-0,0059;-0,1515;0,0643;0,3811;0,5873;-168,19;56,06;3664,00;1920,00
Pause;True;8,82;166,4060;True;-0,0320;-0,0058;-0,1451;0,0626;0,3821;0,5872;-162,24;54,50;3664,00;1920,00
Pause;True;8,84;166,4260;True;-0,0312;-0,0056;-0,0397;0,1189;0,3946;0,5934;-64,93;108,76;3664,00;1920,00
Pause;True;8,86;166,4460;True;-0,0310;-0,0056;-0,0205;0,1273;0,3969;0,5946;-47,18;116,89;3664,00;1920,00
Pause;True;8,88;166,4660;True;-0,0307;-0,0055;-0,0184;0,1262;0,3969;0,5958;-45,05;115,84;3664,00;1920,00
Pause;True;8,90;166,4860;True;-0,0269;-0,0055;-0,0183;0,1214;0,3972;0,5963;-41,42;111,29;3664,00;1920,00
Pause;True;8,92;166,5060;True;-0,0173;-0,0053;-0,0269;0,1258;0,3971;0,5977;-40,47;115,68;3664,00;1920,00
Pause;True;8,94;166,5260;True;-0,0056;-0,0051;-0,0258;0,1219;0,3982;0,5991;-28,73;112,13;3664,00;1920,00
Pause;True;8,96;166,5460;True;-0,0266;-0,0052;-0,0092;0,1221;0,3975;0,6000;-32,85;112,19;3664,00;1920,00
Pause;True;8,98;166,5660;True;-0,0302;-0,0052;-0,0091;0,1226;0,3968;0,6017;-36,07;112,68;3664,00;1920,00
Pause;True;9,00;166,5860;True;-0,0309;-0,0052;-0,0127;0,1259;0,3959;0,6026;-39,89;115,88;3664,00;1920,00
Pause;True;9,02;166,6060;True;-0,0310;-0,0052;-0,0199;0,1453;0,3935;0,6058;-46,62;134,45;3664,00;1920,00
Pause;True;9,04;166,6260;True;-0,0308;-0,0052;-0,0210;0,1383;0,3926;0,6059;-47,45;127,76;3664,00;1920,00
Pause;True;9,06;166,6460;True;-0,0308;-0,0052;-0,0210;0,1383;0,3921;0,6069;-47,45;127,76;3664,00;1920,00
Pause;True;9,08;166,6660;True;-0,0242;-0,0051;-0,0274;0,1456;0,3914;0,6108;-47,30;134,90;3664,00;1920,00
Pause;True;9,10;166,6860;True;-0,0090;-0,0049;-0,0269;0,1468;0,3930;0,6130;-32,90;136,23;3664,00;1920,00
Pause;True;9,12;166,7060;True;0,0041;-0,0047;0,0080;0,1542;0,3977;0,6182;11,06;143,56;3664,00;1920,00
Pause;True;9,14;166,7260;True;0,0041;-0,0047;0,0080;0,1542;0,3971;0,6204;11,06;143,56;3664,00;1920,00
Pause;True;9,16;166,7460;True;0,0041;-0,0045;-0,0021;0,1625;0,3943;0,6247;1,84;151,66;3664,00;1920,00
Pause;True;9,18;166,7660;True;0,0041;-0,0044;0,0067;0,1755;0,3943;0,6270;9,84;164,25;3664,00;1920,00
Pause;True;9,20;166,7860;True;0,0040;-0,0043;0,0011;0,1814;0,3915;0,6283;4,67;169,94;3664,00;1920,00
Pause;True;9,22;166,8060;True;0,0040;-0,0043;0,0011;0,1814;0,3903;0,6283;4,67;169,94;3664,00;1920,00
Pause;True;9,24;166,8260;True;0,0040;-0,0043;-0,0008;0,1838;0,3888;0,6285;2,95;172,30;3664,00;1920,00
Pause;True;9,26;166,8460;True;0,0027;-0,0044;-0,0062;0,1807;0,3859;0,6276;-3,20;169,34;3664,00;1920,00
Pause;True;9,28;166,8660;True;0,0049;-0,0043;-0,0092;0,1838;0,3850;0,6273;-3,91;172,31;3664,00;1920,00
Pause;True;9,30;166,8860;True;0,0049;-0,0044;-0,0073;0,1784;0,3842;0,6252;-2,26;167,03;3664,00;1920,00
Pause;True;9,32;166,9060;True;0,0038;-0,0044;-0,0060;0,1878;0,3838;0,6253;-2,01;176,04;3664,00;1920,00
Pause;True;9,34;166,9260;True;0,0034;-0,0045;-0,0098;0,1796;0,3825;0,6221;-5,82;168,12;3664,00;1920,00
Pause;True;9,36;166,9460;True;0,0033;-0,0045;-0,0086;0,1762;0,3821;0,6209;-4,88;164,80;3664,00;1920,00
Pause;True;9,38;166,9660;True;0,0029;-0,0045;-0,0085;0,1721;0,3819;0,6196;-5,11;160,92;3664,00;1920,00
Pause;True;9,40;166,9860;True;0,0023;-0,0045;-0,0087;0,1727;0,3817;0,6175;-5,88;161,41;3664,00;1920,00
Pause;True;9,42;167,0060;True;0,0019;-0,0047;0,0041;0,1732;0,3834;0,6169;5,48;161,77;3664,00;1920,00
Pause;True;9,44;167,0260;True;0,0214;-0,0044;0,0128;0,1696;0,3886;0,6160;31,30;158,57;3664,00;1920,00
Pause;True;9,46;167,0460;True;0,0248;-0,0044;0,0021;0,1764;0,3890;0,6164;24,69;165,12;3664,00;1920,00
Pause;True;9,48;167,0660;True;0,0285;-0,0044;0,0104;0,1664;0,3934;0,6153;35,61;155,54;3664,00;1920,00
Pause;True;9,50;167,0860;True;0,0324;-0,0044;0,0116;0,1608;0,3959;0,6147;40,35;150,16;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S17_U;False;9,52;167,1060;True;0,0332;-0,0044;0,0155;0,1522;0,3988;0,6136;44,62;141,83;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,02;167,1260;True;0,0359;-0,0045;0,0180;0,1624;1,2485;0,5641;49,37;151,62;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,04;167,1460;True;0,0361;-0,0045;0,0229;0,1574;1,2588;0,5620;54,01;146,78;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,06;167,1660;True;0,0362;-0,0045;0,0313;0,1611;1,2707;0,5621;61,83;150,31;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,08;167,1860;True;0,0360;-0,0045;0,0148;0,1498;1,2791;0,5594;46,57;139,45;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,10;167,2060;True;0,0353;-0,0047;-0,0253;0,1697;1,2817;0,5624;9,17;158,48;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,12;167,2260;True;-0,0219;-0,0051;-0,0024;0,1445;1,2800;0,5579;-22,27;133,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,14;167,2460;True;-0,0300;-0,0052;0,0038;0,1340;1,2870;0,5555;-24,04;123,65;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,16;167,2660;True;-0,0308;-0,0053;0,0127;0,1333;1,2911;0,5547;-16,58;122,86;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,18;167,2860;True;-0,0308;-0,0053;0,0127;0,1333;1,2911;0,5547;-16,58;122,86;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,20;167,3060;True;-0,0302;-0,0054;0,0049;0,1343;1,2919;0,5539;-23,15;123,73;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,22;167,3260;True;0,0186;-0,0050;-0,0149;0,1522;1,3055;0,5574;3,34;141,32;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,24;167,3460;True;0,0186;-0,0050;-0,0149;0,1522;1,3055;0,5574;3,34;141,32;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,26;167,3660;True;0,0265;-0,0049;-0,0172;0,1559;1,3057;0,5601;8,53;144,97;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,28;167,3860;True;0,0071;-0,0050;-0,0058;0,1440;1,2979;0,5594;1,20;133,48;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,30;167,4060;True;-0,0100;-0,0051;-0,0004;0,1426;1,2896;0,5601;-9,51;131,99;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,32;167,4260;True;-0,0152;-0,0052;0,0016;0,1376;1,2861;0,5587;-12,46;127,15;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,34;167,4460;True;-0,0202;-0,0052;0,0020;0,1405;1,2836;0,5580;-16,60;129,86;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,36;167,4660;True;-0,0209;-0,0052;-0,0010;0,1437;1,2824;0,5578;-20,11;132,94;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,38;167,4860;True;0,0160;-0,0055;-0,0248;0,0800;1,2779;0,5456;-8,08;71,50;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,40;167,5060;True;-0,0193;-0,0061;0,0042;-0,0276;1,2617;0,5279;-13,80;-32,38;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,42;167,5260;True;-0,0305;-0,0063;0,0235;-0,0109;1,2635;0,5315;-6,35;-16,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,44;167,5460;True;-0,0307;-0,0064;0,0198;-0,0181;1,2586;0,5317;-9,92;-23,51;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,46;167,5660;True;-0,0307;-0,0063;0,0235;-0,0074;1,2558;0,5341;-6,56;-13,15;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,48;167,5860;True;-0,0307;-0,0063;0,0242;-0,0152;1,2506;0,5314;-6,00;-20,63;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,50;167,6060;True;-0,0308;-0,0062;0,0264;-0,0047;1,2439;0,5284;-3,96;-10,42;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,52;167,6260;True;-0,0308;-0,0062;0,0203;0,0024;1,2382;0,5294;-9,56;-3,66;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,54;167,6460;True;-0,0308;-0,0062;0,0186;-0,0008;1,2327;0,5293;-11,21;-6,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,56;167,6660;True;-0,0308;-0,0063;0,0183;-0,0076;1,2264;0,5295;-11,43;-13,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,58;167,6860;True;-0,0297;-0,0063;0,0082;-0,0024;1,2189;0,5315;-19,67;-8,34;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,60;167,7060;True;-0,0016;-0,0061;-0,0211;0,0008;1,2120;0,5318;-20,72;-5,15;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,62;167,7260;True;-0,0016;-0,0061;-0,0183;-0,0070;1,2070;0,5303;-18,19;-12,63;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,64;167,7460;True;-0,0016;-0,0061;-0,0179;0,0041;1,2047;0,5331;-17,88;-1,99;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,66;167,7660;True;-0,0059;-0,0062;-0,0104;0,0021;1,2007;0,5343;-14,94;-3,94;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,68;167,7860;True;-0,0147;-0,0063;-0,0045;-0,0036;1,1965;0,5352;-17,53;-9,50;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,70;167,8060;True;-0,0165;-0,0063;-0,0074;-0,0073;1,1928;0,5365;-21,93;-13,02;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,72;167,8260;True;-0,0170;-0,0063;0,0000;-0,0026;1,1933;0,5389;-15,54;-8,52;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,74;167,8460;True;-0,0122;-0,0060;-0,0191;0,0278;1,1899;0,5474;-28,65;20,90;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,76;167,8660;True;0,0315;-0,0056;-0,0748;0,0640;1,1925;0,5587;-39,69;56,09;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,78;167,8860;True;-0,0032;-0,0058;-0,0279;0,0494;1,1974;0,5605;-28,46;41,88;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,80;167,9060;True;-0,0097;-0,0057;-0,0135;0,0483;1,2021;0,5647;-21,26;40,92;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,82;167,9260;True;-0,0219;-0,0059;-0,0125;0,0715;1,2023;0,5737;-31,50;63,01;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,84;167,9460;True;0,0212;-0,0054;-0,0576;0,0962;1,2063;0,5863;-33,39;87,20;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,86;167,9660;True;0,0338;-0,0052;-0,0688;0,1057;1,2062;0,5956;-32,11;96,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,88;167,9860;True;0,0354;-0,0049;-0,0613;0,1039;1,2033;0,6065;-23,72;95,07;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,90;168,0060;True;0,0354;-0,0047;-0,0652;0,1025;1,1913;0,6158;-27,31;93,95;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,92;168,0260;True;0,0343;-0,0046;-0,0598;0,1096;1,1799;0,6239;-23,37;100,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,94;168,0460;True;0,0292;-0,0045;-0,0551;0,1175;1,1609;0,6345;-23,65;108,46;3664,00;1920,00
