time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638415374740740138;-1523729782;0.50;416290;31;8;0.691776;0.372384;6.479538;-1;0.6643556;0.8902649;-1;-1;28.96744;-6.894012;-34.66513;-30.06396;-7.153549;-36.6571;-0.2021637;0.2025299;0.9581757;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740829888;-1523729774;0.53;416291;31;8;0.691776;0.372384;6.385391;-1;0.6675006;0.8998245;-1;-1;29.05017;-6.924423;-34.58774;-30.06396;-7.153549;-36.6571;-0.2340393;0.1558533;0.9596405;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740909682;-1523729766;0.53;416292;31;8;0.7324024;0.4253381;6.653244;-1;0.6594527;0.8932315;-1;-1;29.04105;-6.889679;-34.58992;-30.06396;-7.153549;-36.6571;-0.1906128;0.1855164;0.963974;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374740999435;-1523729757;0.53;416293;31;8;0.7324024;0.4253381;6.534439;-1;0.6724091;0.8895084;-1;-1;29.03867;-6.800522;-34.65334;-30.06396;-7.153549;-36.6571;-0.2628326;0.1879578;0.9463501;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741089197;-1523729749;0.53;416294;25;8;0.7495853;0.4555909;-1;-1;0.7076639;0.8202269;-1;-1;29.03226;-6.257065;-35.58731;-30.06396;-7.153549;-36.6571;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741168983;-1523729741;0.57;416295;25;8;0.7495853;0.4555909;-1;-1;0.7306964;0.8290926;-1;-1;29.05148;-6.22821;-35.67126;-30.06396;-7.153549;-36.6571;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741258742;-1523729741;0.57;416295;31;31;0.7495853;0.4555909;6.27388;6.262283;0.6641353;0.8973579;0.5086039;0.9245106;29.04231;-6.776016;-34.52896;-30.00104;-6.950424;-36.4763;-0.2167816;0.1218262;0.9685822;-0.05804443;0.1779633;0.9823151;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741328557;-1523729732;0.57;416296;31;8;0.8107433;0.5087323;6.258423;-1;0.6624644;0.9058885;-1;-1;29.04726;-6.815063;-34.46346;-30.00104;-6.950424;-36.4763;-0.2044983;0.08450317;0.9752045;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741388396;-1523729716;0.57;416298;8;8;0.8051663;0.4927803;-1;-1;-1;-1;-1;-1;29.04726;-6.815063;-34.46346;-30.00104;-6.950424;-36.4763;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741478155;-1523729707;0.60;416299;8;8;0.8051663;0.4927803;-1;-1;-1;-1;-1;-1;29.04726;-6.815063;-34.46346;-30.00104;-6.950424;-36.4763;0;0;0;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741567922;-1523729699;0.60;416300;31;8;0.7510985;0.4877309;7.192062;-1;0.6569949;0.8969775;-1;-1;28.82329;-7.247513;-34.57738;-30.00104;-6.950424;-36.4763;-0.1996765;0.1257935;0.9717407;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
638415374741657683;-1523729691;0.60;416301;31;8;0.7510985;0.4877309;6.189865;-1;0.6570555;0.8805438;-1;-1;29.04984;-6.941299;-34.72629;-30.00104;-6.950424;-36.4763;-0.1853638;0.2523346;0.949707;0;0;0;0.007;0;0;0;0;0;0;False;0;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
