time(100ns);time_stamp(ms);time(UnityVideoPlayer);frame;eye_valid_L;eye_valid_R;openness_L;openness_R;pupil_diameter_L(mm);pupil_diameter_R(mm);pos_sensor_L.x;pos_sensor_L.y;pos_sensor_R.x;pos_sensor_R.y;gaze_origin_L.x(mm);gaze_origin_L.y(mm);gaze_origin_L.z(mm);gaze_origin_R.x(mm);gaze_origin_R.y(mm);gaze_origin_R.z(mm);gaze_direct_L.x;gaze_direct_L.y;gaze_direct_L.z;gaze_direct_R.x;gaze_direct_R.y;gaze_direct_R.z;gaze_sensitive;frown_L;frown_R;squeeze_L;squeeze_R;wide_L;wide_R;distance_valid_C;distance_C(mm);track_imp_cnt;helmet_pos_x;helmet_pos_y;helmet_pos_z;helmet_rot_x;helmet_rot_y;helmet_rot_z
638417132426973103;92277728;0.43;138752;31;31;1;1;2.842606;2.703186;0.4444315;0.5634926;0.4883311;0.6383541;34.81671;2.924179;-38.44528;-31.40247;1.208832;-39.78706;0.08016968;0.08636475;0.9930267;0.09309387;0.08470154;0.9920349;0.007;0;0;0;0;0.09230899;0.09230899;False;0;0;0.1695;1.2062;0.8074;15.3951;359.7118;1.7051
638417132427062861;92277737;0.43;138753;31;31;1;1;2.981628;2.745026;0.4456966;0.5623095;0.4895782;0.6383684;34.78778;2.856949;-38.20946;-31.40518;1.34549;-40.15289;0.07852173;0.09541321;0.9923248;0.08666992;0.07977295;0.9930267;0.007;0;0;0;0;0.08472816;0.08472816;False;0;0;0.1693;1.2059;0.8074;15.4248;359.6185;1.7392
638417132427142646;92277745;0.47;138754;31;31;1;1;3.017548;2.687683;0.4456693;0.5613405;0.4919288;0.6384609;34.76689;2.905457;-38.33331;-31.43921;1.171417;-39.70923;0.08312988;0.09901428;0.9915924;0.08065796;0.08673096;0.9929504;0.007;0;0;0;0;0.09622526;0.09622526;False;0;0;0.1691;1.2057;0.8075;15.4452;359.5418;1.7534
638417132427222435;92277753;0.47;138755;31;31;1;1;2.958878;2.726685;0.4464001;0.561617;0.4922579;0.6397717;34.75375;2.958084;-38.49779;-31.45634;1.181396;-39.76883;0.08157349;0.0952301;0.9920959;0.08261108;0.08152771;0.9932251;0.007;0;0;0;0;0.1023955;0.1023955;False;0;0;0.1689;1.2056;0.8073;15.4359;359.4781;1.7694
638417132427312195;92277762;0.47;138756;31;31;1;1;2.78421;2.737015;0.4462124;0.5626379;0.4932131;0.637571;34.74792;3.009262;-38.63994;-31.46539;1.223022;-39.90662;0.08473206;0.08447266;0.9928131;0.07913208;0.09396362;0.9924164;0.007;0;0;0;0;0.1091131;0.1091131;False;0;0;0.1689;1.2056;0.8073;15.4359;359.4781;1.7694
638417132427391979;92277770;0.47;138757;31;31;1;1;2.913284;2.716873;0.4474905;0.5619292;0.4938236;0.6376414;34.74199;3.052094;-38.74681;-31.47385;1.241608;-39.95073;0.07725525;0.08721924;0.9931793;0.07731628;0.09228516;0.9927216;0.007;0;0;0;0;0.1152753;0.1152753;False;0;0;0.1687;1.2055;0.8071;15.4171;359.4099;1.7727
638417132427471769;92277778;0.50;138758;31;31;1;1;2.940216;2.67067;0.4474461;0.5611741;0.4935597;0.6379648;34.73474;3.064697;-38.77943;-31.48218;1.299042;-40.11073;0.07902527;0.09155273;0.9926453;0.08006287;0.08828735;0.9928589;0.007;0;0;0;0;0.1475205;0.1475205;False;0;0;0.1684;1.2055;0.8066;15.3820;359.3436;1.7746
638417132427561529;92277787;0.50;138759;31;31;1;1;2.886627;2.648621;0.44876;0.5615432;0.4937142;0.6375058;34.73178;3.0849;-38.85748;-31.4938;1.357742;-40.28383;0.0716095;0.08894348;0.993454;0.08132935;0.08940125;0.9926605;0.007;0;0;0;0;0.1648257;0.1648257;False;0;0;0.1683;1.2055;0.8061;15.3194;359.2678;1.7819
638417132427641317;92277795;0.50;138760;31;31;1;1;2.927841;2.567093;0.448294;0.5620277;0.4948635;0.6392587;34.72939;3.106979;-38.96904;-31.5054;1.381897;-40.37604;0.07466125;0.08853149;0.9932556;0.07672119;0.07974243;0.9938507;0.007;0;0;0;0;0.180369;0.180369;False;0;0;0.1683;1.2055;0.8061;15.3194;359.2678;1.7819
638417132427731077;92277803;0.50;138761;31;31;1;1;2.926163;2.519592;0.4495651;0.5628302;0.4960054;0.6389755;34.72462;3.116837;-39.0387;-31.51643;1.370422;-40.3716;0.06762695;0.08554077;0.9940338;0.07237244;0.08297729;0.9939117;0.007;0;0;0;0;0.1887107;0.1887107;False;0;0;0.1682;1.2054;0.8054;15.2733;359.1814;1.7702
